,accession,assembly,biological_replicates,file_format,file_size,output_type,status,url,organism,cell_line,target
0,ENCFF496TND,GRCh38,"[2, 3]",bigWig,1974294437,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/12/02/262badbf-6794-4d7c-a887-8471c92dc06a/ENCFF496TND.bigWig,human,HEK293,ZNF626
0,ENCFF372HIM,GRCh38,[1],bigWig,507384393,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/336b8596-5b21-4c17-b1f1-410693d0a864/ENCFF372HIM.bigWig,human,H1,USF2
1,ENCFF870KXV,GRCh38,[2],bigWig,591328220,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/de71a2b3-582d-46ab-aa2f-43befd84aa97/ENCFF870KXV.bigWig,human,H1,USF2
0,ENCFF375TUX,hg19,[1],bigWig,1506352382,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/7a93121c-d7b0-48e2-aced-a169f494a53e/ENCFF375TUX.bigWig,human,HEK293,ZNF48
0,ENCFF935JVH,hg19,[1],bigWig,846851294,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/16/584e4efc-a013-42b2-a909-7d312c9ff73e/ENCFF935JVH.bigWig,human,DND-41,H3K4me3
1,ENCFF102UVJ,GRCh38,"[1, 2]",bigWig,1116247205,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/16/26c1f062-9106-4ffa-b050-9dcb67dc41ae/ENCFF102UVJ.bigWig,human,DND-41,H3K4me3
0,ENCFF748ZTS,GRCh38,[1],bigWig,1009200407,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/18/76fbb440-9063-435a-b011-0c779c62ac64/ENCFF748ZTS.bigWig,human,K562,NFRKB
0,ENCFF012VSZ,GRCh38,[1],bigWig,561425339,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/7b8a6813-9f2f-4f89-b659-a98fc6eadcdc/ENCFF012VSZ.bigWig,human,GM12878,RUNX3
1,ENCFF850UWN,GRCh38,[2],bigWig,556746961,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/284c9776-71de-4644-86e3-5657a02f3a8d/ENCFF850UWN.bigWig,human,GM12878,RUNX3
2,ENCFF302PDU,hg19,[1],bigWig,562878581,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/07/07/7dbb7ad0-0f2f-4514-a0d6-593990174d5b/ENCFF302PDU.bigWig,human,GM12878,RUNX3
0,ENCFF748JOD,hg19,[1],bigWig,1687346910,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/20/70f1a2af-fe38-4692-8d97-af769906796c/ENCFF748JOD.bigWig,human,HEK293,CTCF
0,ENCFF463UEH,GRCh38,[1],bigWig,486779832,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/d85ef3d8-825b-4d67-9b76-549628b489ab/ENCFF463UEH.bigWig,human,HepG2,SMC3
1,ENCFF734SHQ,hg19,[1],bigWig,487456415,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/12/09/fd40d97b-6afd-4d4c-8334-fde70aac03a1/ENCFF734SHQ.bigWig,human,HepG2,SMC3
2,ENCFF168ICO,hg19,[2],bigWig,433359864,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/12/09/df29d402-9bde-4f72-aeda-59b1e6992f97/ENCFF168ICO.bigWig,human,HepG2,SMC3
3,ENCFF038ZLJ,hg19,"[1, 2]",bigWig,771732290,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/12/09/8faef8d3-a788-48ac-8fdd-836f84d46647/ENCFF038ZLJ.bigWig,human,HepG2,SMC3
0,ENCFF597IIZ,hg19,[2],bigWig,857192023,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/08/2d5c8fa4-9854-4356-96b0-803d5e6badf5/ENCFF597IIZ.bigWig,human,HepG2,CBX2
0,ENCFF776IJI,GRCh38,[1],bigWig,486128246,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/14/daf07d3f-2716-41aa-adaf-5827880b475e/ENCFF776IJI.bigWig,human,A549,POLR2AphosphoS2
1,ENCFF020GFI,GRCh38,[2],bigWig,418919208,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/14/1aa1a967-59f1-4861-a1b7-0e6ab2fcd715/ENCFF020GFI.bigWig,human,A549,POLR2AphosphoS2
2,ENCFF874ONS,hg19,[1],bigWig,506660146,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/01/20/790d552d-c398-4f41-9b7f-e3cb71aed616/ENCFF874ONS.bigWig,human,A549,POLR2AphosphoS2
0,ENCFF603EEW,GRCh38,[1],bigWig,1046273487,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/24/b1a06099-af5a-4af1-93a7-d851636047ef/ENCFF603EEW.bigWig,human,HeLa-S3,UBTF
1,ENCFF538PUA,GRCh38,"[1, 2]",bigWig,2166788103,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/24/40df71e9-8910-4163-986a-afb39781c34a/ENCFF538PUA.bigWig,human,HeLa-S3,UBTF
0,ENCFF422OVP,GRCh38,[2],bigWig,430786786,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/31/367dd1be-f475-458b-b099-a61f5368b95d/ENCFF422OVP.bigWig,human,IMR-90,NFE2L2
0,ENCFF352THZ,hg19,[2],bigWig,1080271134,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/08/ce3e30a5-1c99-48e0-adb8-981b40a23b33/ENCFF352THZ.bigWig,human,HepG2,HDAC1
1,ENCFF635BFE,GRCh38,[1],bigWig,847751915,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/08/ab09b0b0-1684-4651-a398-53082bd14800/ENCFF635BFE.bigWig,human,HepG2,HDAC1
0,ENCFF431WYM,hg19,[1],bigWig,741249401,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/14/db137c4c-6e9f-425c-aaad-4f6d3585f0c7/ENCFF431WYM.bigWig,human,GM12878,ASH2L
1,ENCFF384BWK,GRCh38,"[1, 2]",bigWig,1387985143,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/14/0e086de7-f331-4198-96ed-fe9b45e2c35b/ENCFF384BWK.bigWig,human,GM12878,ASH2L
0,ENCFF916ZFW,hg19,[2],bigWig,1260932118,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/3c535d80-6e6e-4ba0-8b4b-94270987ebf3/ENCFF916ZFW.bigWig,human,HEK293,ZNF280C
0,ENCFF913NDK,hg19,[1],bigWig,1473202359,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/b3677ebc-ae15-4a8c-a8e5-ae96df3d9495/ENCFF913NDK.bigWig,human,HEK293,ZNF837
0,ENCFF320LTI,GRCh38,[2],bigWig,483090063,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/c72c852f-6df0-463c-a6a8-54500a50f613/ENCFF320LTI.bigWig,human,K562,CUX1
1,ENCFF948MNS,GRCh38,[1],bigWig,520545175,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/f7f52d08-dcbb-40f1-883e-9fd731557a08/ENCFF948MNS.bigWig,human,K562,CUX1
2,ENCFF200ZIM,GRCh38,"[1, 2]",bigWig,835287723,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/ec6c6290-df67-4af5-9554-779096fd755d/ENCFF200ZIM.bigWig,human,K562,CUX1
3,ENCFF950NCQ,hg19,"[1, 2]",bigWig,839346846,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/12/09/37c24748-5470-42e2-adc5-f01cfb0581a7/ENCFF950NCQ.bigWig,human,K562,CUX1
0,ENCFF818CWL,GRCh38,[1],bigWig,393593914,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/31/da6b29b3-24b0-4305-bc16-4cc72c81d327/ENCFF818CWL.bigWig,human,K562,NEUROD1
0,ENCFF483UFK,GRCh38,[1],bigWig,406248326,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/31/c255e8bb-e28b-47e6-a64e-a855bcb6264f/ENCFF483UFK.bigWig,human,IMR-90,USF2
0,ENCFF682HNV,GRCh38,[3],bigWig,1106213086,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/31/3aac0dfd-2ff5-45e4-917e-8e1535530532/ENCFF682HNV.bigWig,human,A549,RFX5
0,ENCFF030RTP,GRCh38,"[1, 2]",bigWig,1808722441,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/14/2d8cc2f5-55a3-4978-94db-73604e1de2a5/ENCFF030RTP.bigWig,human,GM12878,CHD4
1,ENCFF592HLV,GRCh38,[1],bigWig,1173089645,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/14/19f329c7-da49-4e33-9698-568b1fdaac9e/ENCFF592HLV.bigWig,human,GM12878,CHD4
